T;join
6.25;220
6.5;220
-6.5;221
-6.25;221
-6;221
-5.75;221
-5.5;221
-5.25;221
-5;221
-4.75;221
-4.5;221
-4.25;221
-4;221
-3.75;221
-3.5;221
-3.25;221
-3;221
-2.75;221
-2.5;221
-2.25;221
-2;221
-1.75;221
-1.5;221
-1.25;221
-1;221
-0.75;221
-0.5;221
-0.25;221
0;221
0.25;221
0.5;221
0.75;221
1;221
1.25;221
1.5;221
1.75;221
2;221
2.25;221
2.5;221
2.75;221
3;221
3.25;221
3.5;221
3.75;221
4;221
4.25;221
4.5;221
4.75;221
5;221
5.25;221
5.5;221
5.75;221
6;221
6.25;221
6.5;221
-6.5;222
-6.25;222
-6;222
-5.75;222
-5.5;222
-5.25;222
-5;222
-4.75;222
-4.5;222
-4.25;222
-4;222
-3.75;222
-3.5;222
-3.25;222
-3;222
-2.75;222
-2.5;222
-2.25;222
-2;222
-1.75;222
-1.5;222
-1.25;222
-1;222
-0.75;222
-0.5;222
-0.25;222
0;222
0.25;222
0.5;222
0.75;222
1;222
1.25;222
1.5;222
1.75;222
2;222
2.25;222
2.5;222
2.75;222
3;222
3.25;222
3.5;222
3.75;222
4;222
4.25;222
4.5;222
4.75;222
5;222
5.25;222
5.5;222
5.75;222
6;222
6.25;222
6.5;222
-6.5;223
-6.25;223
-6;223
-5.75;223
-5.5;223
-5.25;223
-5;223
-4.75;223
-4.5;223
-4.25;223
-4;223
-3.75;223
-3.5;223
-3.25;223
-3;223
-2.75;223
-2.5;223
-2.25;223
-2;223
-1.75;223
-1.5;223
-1.25;223
-1;223
-0.75;223
-0.5;223
-0.25;223
0;223
0.25;223
0.5;223
0.75;223
1;223
1.25;223
1.5;223
1.75;223
2;223
2.25;223
2.5;223
2.75;223
3;223
3.25;223
3.5;223
3.75;223
4;223
4.25;223
4.5;223
4.75;223
5;223
5.25;223
5.5;223
5.75;223
6;223
6.25;223
6.5;223
-6.5;224
-6.25;224
-6;224
-5.75;224
-5.5;224
-5.25;224
-5;224
-4.75;224
-4.5;224
-4.25;224
-4;224
-3.75;224
-3.5;224
-3.25;224
-3;224
-2.75;224
-2.5;224
-2.25;224
-2;224
-1.75;224
-1.5;224
-1.25;224
-1;224
-0.75;224
-0.5;224
-0.25;224
0;224
0.25;224
0.5;224
0.75;224
1;224
1.25;224
1.5;224
1.75;224
2;224
2.25;224
2.5;224
2.75;224
3;224
3.25;224
3.5;224
3.75;224
4;224
4.25;224
4.5;224
4.75;224
5;224
5.25;224
5.5;224
5.75;224
6;224
6.25;224
6.5;224
-6.5;225
-6.25;225
-6;225
-5.75;225
-5.5;225
-5.25;225
-5;225
-4.75;225
-4.5;225
-4.25;225
-4;225
-3.75;225
-3.5;225
-3.25;225
-3;225
-2.75;225
-2.5;225
-2.25;225
-2;225
-1.75;225
-1.5;225
-1.25;225
-1;225
-0.75;225
-0.5;225
-0.25;225
0;225
0.25;225
0.5;225
0.75;225
1;225
1.25;225
1.5;225
1.75;225
2;225
2.25;225
2.5;225
2.75;225
3;225
3.25;225
3.5;225
3.75;225
4;225
4.25;225
4.5;225
4.75;225
5;225
5.25;225
5.5;225
5.75;225
6;225
6.25;225
6.5;225
-6.5;226
-6.25;226
-6;226
-5.75;226
-5.5;226
-5.25;226
-5;226
-4.75;226
-4.5;226
-4.25;226
-4;226
-3.75;226
-3.5;226
-3.25;226
-3;226
-2.75;226
-2.5;226
-2.25;226
-2;226
-1.75;226
-1.5;226
-1.25;226
-1;226
-0.75;226
-0.5;226
-0.25;226
0;226
0.25;226
0.5;226
0.75;226
1;226
1.25;226
1.5;226
1.75;226
2;226
2.25;226
2.5;226
2.75;226
3;226
3.25;226
3.5;226
3.75;226
4;226
4.25;226
4.5;226
4.75;226
5;226
5.25;226
5.5;226
5.75;226
6;226
6.25;226
6.5;226
-6.5;227
-6.25;227
-6;227
-5.75;227
-5.5;227
-5.25;227
-5;227
-4.75;227
-4.5;227
-4.25;227
-4;227
-3.75;227
-3.5;227
-3.25;227
-3;227
-2.75;227
-2.5;227
-2.25;227
-2;227
-1.75;227
-1.5;227
-1.25;227
-1;227
-0.75;227
-0.5;227
-0.25;227
0;227
0.25;227
0.5;227
0.75;227
1;227
1.25;227
1.5;227
1.75;227
2;227
2.25;227
2.5;227
2.75;227
3;227
3.25;227
3.5;227
3.75;227
4;227
4.25;227
4.5;227
4.75;227
5;227
5.25;227
5.5;227
5.75;227
6;227
6.25;227
6.5;227
-6.5;228
-6.25;228
-6;228
-5.75;228
-5.5;228
-5.25;228
-5;228
-4.75;228
-4.5;228
-4.25;228
-4;228
-3.75;228
-3.5;228
-3.25;228
-3;228
-2.75;228
-2.5;228
-2.25;228
-2;228
-1.75;228
-1.5;228
-1.25;228
-1;228
-0.75;228
-0.5;228
-0.25;228
0;228
0.25;228
0.5;228
0.75;228
1;228
1.25;228
1.5;228
1.75;228
2;228
2.25;228
2.5;228
2.75;228
3;228
3.25;228
3.5;228
3.75;228
4;228
4.25;228
4.5;228
4.75;228
5;228
5.25;228
5.5;228
5.75;228
6;228
6.25;228
6.5;228
-6.5;229
-6.25;229
-6;229
-5.75;229
-5.5;229
-5.25;229
-5;229
-4.75;229
-4.5;229
-4.25;229
-4;229
-3.75;229
-3.5;229
-3.25;229
-3;229
-2.75;229
-2.5;229
-2.25;229
-2;229
-1.75;229
-1.5;229
-1.25;229
-1;229
-0.75;229
-0.5;229
-0.25;229
0;229
0.25;229
0.5;229
0.75;229
1;229
1.25;229
1.5;229
1.75;229
2;229
2.25;229
2.5;229
2.75;229
3;229
3.25;229
3.5;229
3.75;229
4;229
4.25;229
4.5;229
4.75;229
5;229
5.25;229
5.5;229
5.75;229
6;229
6.25;229
6.5;229
-6.5;230
-6.25;230
-6;230
-5.75;230
-5.5;230
-5.25;230
-5;230
-4.75;230
-4.5;230
-4.25;230
-4;230
-3.75;230
-3.5;230
-3.25;230
-3;230
-2.75;230
-2.5;230
-2.25;230
-2;230
-1.75;230
-1.5;230
-1.25;230
-1;230
-0.75;230
-0.5;230
-0.25;230
0;230
0.25;230
0.5;230
0.75;230
1;230
1.25;230
1.5;230
1.75;230
2;230
2.25;230
2.5;230
2.75;230
3;230
3.25;230
3.5;230
3.75;230
4;230
4.25;230
4.5;230
4.75;230
5;230
5.25;230
5.5;230
5.75;230
6;230
6.25;230
6.5;230
-6.5;231
-6.25;231
-6;231
-5.75;231
-5.5;231
-5.25;231
-5;231
-4.75;231
-4.5;231
-4.25;231
-4;231
-3.75;231
-3.5;231
-3.25;231
-3;231
-2.75;231
-2.5;231
-2.25;231
-2;231
-1.75;231
-1.5;231
-1.25;231
-1;231
-0.75;231
-0.5;231
-0.25;231
0;231
0.25;231
0.5;231
0.75;231
1;231
1.25;231
1.5;231
1.75;231
2;231
2.25;231
2.5;231
2.75;231
3;231
3.25;231
3.5;231
3.75;231
4;231
4.25;231
4.5;231
4.75;231
5;231
5.25;231
5.5;231
5.75;231
6;231
6.25;231
6.5;231
-6.5;232
-6.25;232
-6;232
-5.75;232
-5.5;232
-5.25;232
-5;232
-4.75;232
-4.5;232
-4.25;232
-4;232
-3.75;232
-3.5;232
-3.25;232
-3;232
-2.75;232
-2.5;232
-2.25;232
-2;232
-1.75;232
-1.5;232
-1.25;232
-1;232
-0.75;232
-0.5;232
-0.25;232
0;232
0.25;232
0.5;232
0.75;232
1;232
1.25;232
1.5;232
1.75;232
2;232
2.25;232
2.5;232
2.75;232
3;232
3.25;232
3.5;232
3.75;232
4;232
4.25;232
4.5;232
4.75;232
5;232
5.25;232
5.5;232
5.75;232
6;232
6.25;232
6.5;232
-6.5;233
-6.25;233
-6;233
-5.75;233
-5.5;233
-5.25;233
-5;233
-4.75;233
-4.5;233
-4.25;233
-4;233
-3.75;233
-3.5;233
-3.25;233
-3;233
-2.75;233
-2.5;233
-2.25;233
-2;233
-1.75;233
-1.5;233
-1.25;233
-1;233
-0.75;233
-0.5;233
-0.25;233
0;233
0.25;233
0.5;233
0.75;233
1;233
1.25;233
1.5;233
1.75;233
2;233
2.25;233
2.5;233
2.75;233
3;233
3.25;233
3.5;233
3.75;233
4;233
4.25;233
4.5;233
4.75;233
5;233
5.25;233
5.5;233
5.75;233
6;233
6.25;233
6.5;233
-6.5;234
-6.25;234
-6;234
-5.75;234
-5.5;234
-5.25;234
-5;234
-4.75;234
-4.5;234
-4.25;234
-4;234
-3.75;234
-3.5;234
-3.25;234
-3;234
-2.75;234
-2.5;234
-2.25;234
-2;234
-1.75;234
-1.5;234
-1.25;234
-1;234
-0.75;234
-0.5;234
-0.25;234
0;234
0.25;234
0.5;234
0.75;234
1;234
1.25;234
1.5;234
1.75;234
2;234
2.25;234
2.5;234
2.75;234
3;234
3.25;234
3.5;234
3.75;234
4;234
4.25;234
4.5;234
4.75;234
5;234
5.25;234
5.5;234
5.75;234
6;234
6.25;234
6.5;234
-6.5;235
-6.25;235
-6;235
-5.75;235
-5.5;235
-5.25;235
-5;235
-4.75;235
-4.5;235
-4.25;235
-4;235
-3.75;235
-3.5;235
-3.25;235
-3;235
-2.75;235
-2.5;235
-2.25;235
-2;235
-1.75;235
-1.5;235
-1.25;235
-1;235
-0.75;235
-0.5;235
-0.25;235
0;235
0.25;235
0.5;235
0.75;235
1;235
1.25;235
1.5;235
1.75;235
2;235
2.25;235
2.5;235
2.75;235
3;235
3.25;235
3.5;235
3.75;235
4;235
4.25;235
4.5;235
4.75;235
5;235
5.25;235
5.5;235
5.75;235
6;235
6.25;235
6.5;235
-6.5;236
-6.25;236
-6;236
-5.75;236
-5.5;236
-5.25;236
-5;236
-4.75;236
-4.5;236
-4.25;236
-4;236
-3.75;236
-3.5;236
-3.25;236
-3;236
-2.75;236
-2.5;236
-2.25;236
-2;236
-1.75;236
-1.5;236
-1.25;236
-1;236
-0.75;236
-0.5;236
-0.25;236
0;236
0.25;236
0.5;236
0.75;236
1;236
1.25;236
1.5;236
1.75;236
2;236
2.25;236
2.5;236
2.75;236
3;236
3.25;236
3.5;236
3.75;236
4;236
4.25;236
4.5;236
4.75;236
5;236
5.25;236
5.5;236
5.75;236
6;236
6.25;236
6.5;236
-6.5;237
-6.25;237
-6;237
-5.75;237
-5.5;237
-5.25;237
-5;237
-4.75;237
-4.5;237
-4.25;237
-4;237
-3.75;237
-3.5;237
-3.25;237
-3;237
-2.75;237
-2.5;237
-2.25;237
-2;237
-1.75;237
-1.5;237
-1.25;237
-1;237
-0.75;237
-0.5;237
-0.25;237
0;237
0.25;237
0.5;237
0.75;237
1;237
1.25;237
1.5;237
1.75;237
2;237
2.25;237
2.5;237
2.75;237
3;237
3.25;237
3.5;237
3.75;237
4;237
4.25;237
4.5;237
4.75;237
5;237
5.25;237
5.5;237
5.75;237
6;237
6.25;237
6.5;237
-6.5;238
-6.25;238
-6;238
-5.75;238
-5.5;238
-5.25;238
-5;238
-4.75;238
-4.5;238
-4.25;238
-4;238
-3.75;238
-3.5;238
-3.25;238
-3;238
-2.75;238
-2.5;238
-2.25;238
-2;238
-1.75;238
-1.5;238
-1.25;238
-1;238
-0.75;238
-0.5;238
-0.25;238
0;238
0.25;238
0.5;238
0.75;238
1;238
1.25;238
1.5;238
1.75;238
2;238
2.25;238
2.5;238
2.75;238
3;238
3.25;238
3.5;238
3.75;238
4;238
4.25;238
4.5;238
4.75;238
5;238
5.25;238
5.5;238
5.75;238
6;238
6.25;238
6.5;238
-6.5;239
-6.25;239
-6;239
-5.75;239
-5.5;239
-5.25;239
-5;239
-4.75;239
-4.5;239
-4.25;239
-4;239
-3.75;239
-3.5;239
-3.25;239
-3;239
-2.75;239
-2.5;239
-2.25;239
-2;239
-1.75;239
-1.5;239
-1.25;239
-1;239
-0.75;239
-0.5;239
-0.25;239
0;239
0.25;239
0.5;239
0.75;239
1;239
1.25;239
1.5;239
1.75;239
2;239
2.25;239
2.5;239
2.75;239
3;239
3.25;239
3.5;239
3.75;239
4;239
4.25;239
4.5;239
4.75;239
5;239
5.25;239
5.5;239
5.75;239
6;239
6.25;239
6.5;239
-6.5;240
-6.25;240
-6;240
-5.75;240
-5.5;240
-5.25;240
-5;240
-4.75;240
-4.5;240
-4.25;240
-4;240
-3.75;240
-3.5;240
-3.25;240
-3;240
-2.75;240
-2.5;240
-2.25;240
-2;240
-1.75;240
-1.5;240
-1.25;240
-1;240
-0.75;240
-0.5;240
-0.25;240
0;240
0.25;240
0.5;240
0.75;240
1;240
1.25;240
1.5;240
1.75;240
2;240
2.25;240
2.5;240
2.75;240
3;240
3.25;240
3.5;240
3.75;240
4;240
4.25;240
4.5;240
4.75;240
5;240
5.25;240
5.5;240
5.75;240
6;240
6.25;240
6.5;240
-6.5;241
-6.25;241
-6;241
-5.75;241
-5.5;241
-5.25;241
-5;241
-4.75;241
-4.5;241
-4.25;241
-4;241
-3.75;241
-3.5;241
-3.25;241
-3;241
-2.75;241
-2.5;241
-2.25;241
-2;241
-1.75;241
-1.5;241
-1.25;241
-1;241
-0.75;241
-0.5;241
-0.25;241
0;241
0.25;241
0.5;241
0.75;241
1;241
1.25;241
1.5;241
1.75;241
2;241
2.25;241
2.5;241
2.75;241
3;241
3.25;241
3.5;241
3.75;241
4;241
4.25;241
4.5;241
4.75;241
5;241
5.25;241
5.5;241
5.75;241
6;241
6.25;241
6.5;241
-6.5;242
-6.25;242
-6;242
-5.75;242
-5.5;242
-5.25;242
-5;242
-4.75;242
-4.5;242
-4.25;242
-4;242
-3.75;242
-3.5;242
-3.25;242
-3;242
-2.75;242
-2.5;242
-2.25;242
-2;242
-1.75;242
-1.5;242
-1.25;242
-1;242
-0.75;242
-0.5;242
-0.25;242
0;242
0.25;242
0.5;242
0.75;242
1;242
1.25;242
1.5;242
1.75;242
2;242
2.25;242
2.5;242
2.75;242
3;242
3.25;242
3.5;242
3.75;242
4;242
4.25;242
4.5;242
4.75;242
5;242
5.25;242
5.5;242
5.75;242
6;242
6.25;242
6.5;242
-6.5;243
-6.25;243
-6;243
-5.75;243
-5.5;243
-5.25;243
-5;243
-4.75;243
-4.5;243
-4.25;243
-4;243
-3.75;243
-3.5;243
-3.25;243
-3;243
-2.75;243
-2.5;243
-2.25;243
-2;243
-1.75;243
-1.5;243
-1.25;243
-1;243
-0.75;243
-0.5;243
-0.25;243
0;243
0.25;243
0.5;243
0.75;243
1;243
1.25;243
1.5;243
1.75;243
2;243
2.25;243
2.5;243
2.75;243
3;243
3.25;243
3.5;243
3.75;243
4;243
4.25;243
4.5;243
4.75;243
5;243
5.25;243
5.5;243
5.75;243
6;243
6.25;243
6.5;243
-6.5;244
-6.25;244
-6;244
-5.75;244
-5.5;244
-5.25;244
-5;244
-4.75;244
-4.5;244
-4.25;244
-4;244
-3.75;244
-3.5;244
-3.25;244
-3;244
-2.75;244
-2.5;244
-2.25;244
-2;244
-1.75;244
-1.5;244
-1.25;244
-1;244
-0.75;244
-0.5;244
-0.25;244
0;244
0.25;244
0.5;244
0.75;244
1;244
1.25;244
1.5;244
1.75;244
2;244
2.25;244
2.5;244
2.75;244
3;244
3.25;244
3.5;244
3.75;244
4;244
4.25;244
4.5;244
4.75;244
5;244
5.25;244
5.5;244
5.75;244
6;244
6.25;244
6.5;244
-6.5;245
-6.25;245
-6;245
-5.75;245
-5.5;245
-5.25;245
-5;245
-4.75;245
-4.5;245
-4.25;245
-4;245
-3.75;245
-3.5;245
-3.25;245
-3;245
-2.75;245
-2.5;245
-2.25;245
-2;245
-1.75;245
-1.5;245
-1.25;245
-1;245
-0.75;245
-0.5;245
-0.25;245
0;245
0.25;245
0.5;245
0.75;245
1;245
1.25;245
1.5;245
1.75;245
2;245
2.25;245
2.5;245
2.75;245
3;245
3.25;245
3.5;245
3.75;245
4;245
4.25;245
4.5;245
4.75;245
5;245
5.25;245
5.5;245
5.75;245
6;245
6.25;245
6.5;245
-6.5;246
-6.25;246
-6;246
-5.75;246
-5.5;246
-5.25;246
-5;246
-4.75;246
-4.5;246
-4.25;246
-4;246
-3.75;246
-3.5;246
-3.25;246
-3;246
-2.75;246
-2.5;246
-2.25;246
-2;246
-1.75;246
-1.5;246
-1.25;246
-1;246
-0.75;246
-0.5;246
-0.25;246
0;246
0.25;246
0.5;246
0.75;246
1;246
1.25;246
1.5;246
1.75;246
2;246
2.25;246
2.5;246
2.75;246
3;246
3.25;246
3.5;246
3.75;246
4;246
4.25;246
4.5;246
4.75;246
5;246
5.25;246
5.5;246
5.75;246
6;246
6.25;246
6.5;246
-6.5;247
-6.25;247
-6;247
-5.75;247
-5.5;247
-5.25;247
-5;247
-4.75;247
-4.5;247
-4.25;247
-4;247
-3.75;247
-3.5;247
-3.25;247
-3;247
-2.75;247
-2.5;247
-2.25;247
-2;247
-1.75;247
-1.5;247
-1.25;247
-1;247
-0.75;247
-0.5;247
-0.25;247
0;247
0.25;247
0.5;247
0.75;247
1;247
1.25;247
1.5;247
1.75;247
2;247
2.25;247
2.5;247
2.75;247
3;247
3.25;247
3.5;247
3.75;247
4;247
4.25;247
4.5;247
4.75;247
5;247
5.25;247
5.5;247
5.75;247
6;247
6.25;247
6.5;247
-6.5;248
-6.25;248
-6;248
-5.75;248
-5.5;248
-5.25;248
-5;248
-4.75;248
-4.5;248
-4.25;248
-4;248
-3.75;248
-3.5;248
-3.25;248
-3;248
-2.75;248
-2.5;248
-2.25;248
-2;248
-1.75;248
-1.5;248
-1.25;248
-1;248
-0.75;248
-0.5;248
-0.25;248
0;248
0.25;248
0.5;248
0.75;248
1;248
1.25;248
1.5;248
1.75;248
2;248
2.25;248
2.5;248
2.75;248
3;248
3.25;248
3.5;248
3.75;248
4;248
4.25;248
4.5;248
4.75;248
5;248
5.25;248
5.5;248
5.75;248
6;248
6.25;248
6.5;248
-6.5;249
-6.25;249
-6;249
-5.75;249
-5.5;249
-5.25;249
-5;249
-4.75;249
-4.5;249
-4.25;249
-4;249
-3.75;249
-3.5;249
-3.25;249
-3;249
-2.75;249
-2.5;249
-2.25;249
-2;249
-1.75;249
-1.5;249
-1.25;249
-1;249
-0.75;249
-0.5;249
-0.25;249
0;249
0.25;249
0.5;249
0.75;249
1;249
1.25;249
1.5;249
1.75;249
2;249
2.25;249
2.5;249
2.75;249
3;249
3.25;249
3.5;249
3.75;249
4;249
4.25;249
4.5;249
4.75;249
5;249
5.25;249
5.5;249
5.75;249
6;249
6.25;249
6.5;249
-6.5;250
-6.25;250
-6;250
-5.75;250
-5.5;250
-5.25;250
-5;250
-4.75;250
-4.5;250
-4.25;250
-4;250
-3.75;250
-3.5;250
-3.25;250
-3;250
-2.75;250
-2.5;250
-2.25;250
-2;250
-1.75;250
-1.5;250
-1.25;250
-1;250
-0.75;250
-0.5;250
-0.25;250
0;250
0.25;250
0.5;250
0.75;250
1;250
1.25;250
1.5;250
1.75;250
2;250
2.25;250
2.5;250
2.75;250
3;250
3.25;250
3.5;250
3.75;250
4;250
4.25;250
4.5;250
4.75;250
5;250
5.25;250
5.5;250
5.75;250
6;250
6.25;250
6.5;250
-6.5;251
-6.25;251
-6;251
-5.75;251
-5.5;251
-5.25;251
-5;251
-4.75;251
-4.5;251
-4.25;251
-4;251
-3.75;251
-3.5;251
-3.25;251
-3;251
-2.75;251
-2.5;251
-2.25;251
-2;251
-1.75;251
-1.5;251
-1.25;251
-1;251
-0.75;251
-0.5;251
-0.25;251
0;251
0.25;251
0.5;251
0.75;251
1;251
1.25;251
1.5;251
1.75;251
2;251
2.25;251
2.5;251
2.75;251
3;251
3.25;251
3.5;251
3.75;251
4;251
4.25;251
4.5;251
4.75;251
5;251
5.25;251
5.5;251
5.75;251
6;251
6.25;251
6.5;251
-6.5;252
-6.25;252
-6;252
-5.75;252
-5.5;252
-5.25;252
-5;252
-4.75;252
-4.5;252
-4.25;252
-4;252
-3.75;252
-3.5;252
-3.25;252
-3;252
-2.75;252
-2.5;252
-2.25;252
-2;252
-1.75;252
-1.5;252
-1.25;252
-1;252
-0.75;252
-0.5;252
-0.25;252
0;252
0.25;252
0.5;252
0.75;252
1;252
1.25;252
1.5;252
1.75;252
2;252
2.25;252
2.5;252
2.75;252
3;252
3.25;252
3.5;252
3.75;252
4;252
4.25;252
4.5;252
4.75;252
5;252
5.25;252
5.5;252
5.75;252
6;252
6.25;252
6.5;252
-6.5;253
-6.25;253
-6;253
-5.75;253
-5.5;253
-5.25;253
-5;253
-4.75;253
-4.5;253
-4.25;253
-4;253
-3.75;253
-3.5;253
-3.25;253
-3;253
-2.75;253
-2.5;253
-2.25;253
-2;253
-1.75;253
-1.5;253
-1.25;253
-1;253
-0.75;253
-0.5;253
-0.25;253
0;253
0.25;253
0.5;253
0.75;253
1;253
1.25;253
1.5;253
1.75;253
2;253
2.25;253
2.5;253
2.75;253
3;253
3.25;253
3.5;253
3.75;253
4;253
4.25;253
4.5;253
4.75;253
5;253
5.25;253
5.5;253
5.75;253
6;253
6.25;253
6.5;253
-6.5;254
-6.25;254
-6;254
-5.75;254
-5.5;254
-5.25;254
-5;254
-4.75;254
-4.5;254
-4.25;254
-4;254
-3.75;254
-3.5;254
-3.25;254
-3;254
-2.75;254
-2.5;254
-2.25;254
-2;254
-1.75;254
-1.5;254
-1.25;254
-1;254
-0.75;254
-0.5;254
-0.25;254
0;254
0.25;254
0.5;254
0.75;254
1;254
1.25;254
1.5;254
1.75;254
2;254
2.25;254
2.5;254
2.75;254
3;254
3.25;254
3.5;254
3.75;254
4;254
4.25;254
4.5;254
4.75;254
5;254
5.25;254
5.5;254
5.75;254
6;254
6.25;254
6.5;254
-6.5;255
-6.25;255
-6;255
-5.75;255
-5.5;255
-5.25;255
-5;255
-4.75;255
-4.5;255
-4.25;255
-4;255
-3.75;255
-3.5;255
-3.25;255
-3;255
-2.75;255
-2.5;255
-2.25;255
-2;255
-1.75;255
-1.5;255
-1.25;255
-1;255
-0.75;255
-0.5;255
-0.25;255
0;255
0.25;255
0.5;255
0.75;255
1;255
1.25;255
1.5;255
1.75;255
2;255
2.25;255
2.5;255
2.75;255
3;255
3.25;255
3.5;255
3.75;255
4;255
4.25;255
4.5;255
4.75;255
5;255
5.25;255
5.5;255
5.75;255
6;255
6.25;255
6.5;255
-6.5;256
-6.25;256
-6;256
-5.75;256
-5.5;256
-5.25;256
-5;256
-4.75;256
-4.5;256
-4.25;256
-4;256
-3.75;256
-3.5;256
-3.25;256
-3;256
-2.75;256
-2.5;256
-2.25;256
-2;256
-1.75;256
-1.5;256
-1.25;256
-1;256
-0.75;256
-0.5;256
-0.25;256
0;256
0.25;256
0.5;256
0.75;256
1;256
1.25;256
1.5;256
1.75;256
2;256
2.25;256
2.5;256
2.75;256
3;256
3.25;256
3.5;256
3.75;256
4;256
4.25;256
4.5;256
4.75;256
5;256
5.25;256
5.5;256
5.75;256
6;256
6.25;256
6.5;256
-6.5;257
-6.25;257
-6;257
-5.75;257
-5.5;257
-5.25;257
-5;257
-4.75;257
-4.5;257
-4.25;257
-4;257
-3.75;257
-3.5;257
-3.25;257
-3;257
-2.75;257
-2.5;257
-2.25;257
-2;257
-1.75;257
-1.5;257
-1.25;257
-1;257
-0.75;257
-0.5;257
-0.25;257
0;257
0.25;257
0.5;257
0.75;257
1;257
1.25;257
1.5;257
1.75;257
2;257
2.25;257
2.5;257
2.75;257
3;257
3.25;257
3.5;257
3.75;257
4;257
4.25;257
4.5;257
4.75;257
5;257
5.25;257
5.5;257
5.75;257
6;257
6.25;257
6.5;257
-6.5;258
-6.25;258
-6;258
-5.75;258
-5.5;258
-5.25;258
-5;258
-4.75;258
-4.5;258
-4.25;258
-4;258
-3.75;258
-3.5;258
-3.25;258
-3;258
-2.75;258
-2.5;258
-2.25;258
-2;258
-1.75;258
-1.5;258
-1.25;258
-1;258
-0.75;258
-0.5;258
-0.25;258
0;258
0.25;258
0.5;258
0.75;258
1;258
1.25;258
1.5;258
1.75;258
2;258
2.25;258
2.5;258
2.75;258
3;258
3.25;258
3.5;258
3.75;258
4;258
4.25;258
4.5;258
4.75;258
5;258
5.25;258
5.5;258
5.75;258
6;258
6.25;258
6.5;258
-6.5;259
-6.25;259
-6;259
-5.75;259
-5.5;259
-5.25;259
-5;259
-4.75;259
-4.5;259
-4.25;259
-4;259
-3.75;259
-3.5;259
-3.25;259
-3;259
-2.75;259
-2.5;259
-2.25;259
-2;259
-1.75;259
-1.5;259
-1.25;259
-1;259
-0.75;259
-0.5;259
-0.25;259
0;259
0.25;259
0.5;259
0.75;259
1;259
1.25;259
1.5;259
1.75;259
2;259
2.25;259
2.5;259
2.75;259
3;259
3.25;259
3.5;259
3.75;259
4;259
4.25;259
4.5;259
4.75;259
5;259
5.25;259
5.5;259
5.75;259
6;259
6.25;259
6.5;259
-6.5;260
-6.25;260
-6;260
-5.75;260
-5.5;260
-5.25;260
-5;260
-4.75;260
-4.5;260
-4.25;260
-4;260
-3.75;260
-3.5;260
-3.25;260
-3;260
-2.75;260
-2.5;260
-2.25;260
-2;260
-1.75;260
-1.5;260
-1.25;260
-1;260
-0.75;260
-0.5;260
-0.25;260
0;260
0.25;260
0.5;260
0.75;260
1;260
1.25;260
1.5;260
1.75;260
2;260
2.25;260
2.5;260
2.75;260
3;260
3.25;260
3.5;260
3.75;260
4;260
4.25;260
4.5;260
4.75;260
5;260
5.25;260
5.5;260
5.75;260
6;260
6.25;260
6.5;260
-6.5;261
-6.25;261
-6;261
-5.75;261
-5.5;261
-5.25;261
-5;261
-4.75;261
-4.5;261
-4.25;261
-4;261
-3.75;261
-3.5;261
-3.25;261
-3;261
-2.75;261
-2.5;261
-2.25;261
-2;261
-1.75;261
-1.5;261
-1.25;261
-1;261
-0.75;261
-0.5;261
-0.25;261
0;261
0.25;261
0.5;261
0.75;261
1;261
1.25;261
1.5;261
1.75;261
2;261
2.25;261
2.5;261
2.75;261
3;261
3.25;261
3.5;261
3.75;261
4;261
4.25;261
4.5;261
4.75;261
5;261
5.25;261
5.5;261
5.75;261
6;261
6.25;261
6.5;261
-6.5;262
-6.25;262
-6;262
-5.75;262
-5.5;262
-5.25;262
-5;262
-4.75;262
-4.5;262
-4.25;262
-4;262
-3.75;262
-3.5;262
-3.25;262
-3;262
-2.75;262
-2.5;262
-2.25;262
-2;262
-1.75;262
-1.5;262
-1.25;262
-1;262
-0.75;262
-0.5;262
-0.25;262
0;262
0.25;262
0.5;262
0.75;262
1;262
1.25;262
1.5;262
1.75;262
2;262
2.25;262
2.5;262
2.75;262
3;262
3.25;262
3.5;262
3.75;262
4;262
4.25;262
4.5;262
4.75;262
5;262
5.25;262
5.5;262
5.75;262
6;262
6.25;262
6.5;262
-6.5;263
-6.25;263
-6;263
-5.75;263
-5.5;263
-5.25;263
-5;263
-4.75;263
-4.5;263
-4.25;263
-4;263
-3.75;263
-3.5;263
-3.25;263
-3;263
-2.75;263
-2.5;263
-2.25;263
-2;263
-1.75;263
-1.5;263
-1.25;263
-1;263
-0.75;263
-0.5;263
-0.25;263
0;263
0.25;263
0.5;263
0.75;263
1;263
1.25;263
1.5;263
1.75;263
2;263
2.25;263
2.5;263
2.75;263
3;263
3.25;263
3.5;263
3.75;263
4;263
4.25;263
4.5;263
4.75;263
5;263
5.25;263
5.5;263
5.75;263
6;263
6.25;263
6.5;263
-6.5;264
-6.25;264
-6;264
-5.75;264
-5.5;264
-5.25;264
-5;264
-4.75;264
-4.5;264
-4.25;264
-4;264
-3.75;264
-3.5;264
-3.25;264
-3;264
-2.75;264
-2.5;264
-2.25;264
-2;264
-1.75;264
-1.5;264
-1.25;264
-1;264
-0.75;264
-0.5;264
-0.25;264
0;264
0.25;264
0.5;264
0.75;264
1;264
1.25;264
1.5;264
1.75;264
2;264
2.25;264
2.5;264
2.75;264
3;264
3.25;264
3.5;264
3.75;264
4;264
4.25;264
4.5;264
4.75;264
5;264
5.25;264
5.5;264
5.75;264
6;264
